Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
BSIF+MTCD;7x7;11;0,8;rbf;10;94,635 $\pm$ 1,491
BSIF+MTCD;17x17;9;0,4;sigmoid;100;94,427 $\pm$ 1,262
BSIF+MTCD;5x5;6;0,2;linear;1;94,74 $\pm$ 2,017
BSIF+MTCD;17x17;11;0,6;poly;10;94,323 $\pm$ 1,973
BSIF+MTCD;15x15;6;0,6;poly;100;93,854 $\pm$ 1,759
BSIF+MTCD;5x5;8;0,2;rbf;10;94,531 $\pm$ 1,562
BSIF+MTCD;15x15;8;0,2;poly;100;94,115 $\pm$ 1,984
BSIF+MTCD;17x17;12;0,2;sigmoid;1;94,427 $\pm$ 1,056
BSIF+MTCD;17x17;9;0,6;sigmoid;100;94,375 $\pm$ 1,259
BSIF+MTCD;9x9;11;0,8;rbf;1;94,74 $\pm$ 1,877
BSIF+MTCD;17x17;12;0,4;sigmoid;100;94,062 $\pm$ 0,541
BSIF+MTCD;9x9;8;0,2;rbf;1;94,635 $\pm$ 2,038
BSIF+MTCD;17x17;10;0,4;sigmoid;10;94,375 $\pm$ 1,188
BSIF+MTCD;17x17;11;0,8;poly;10;94,219 $\pm$ 1,752
BSIF+MTCD;5x5;6;0,2;rbf;10;94,635 $\pm$ 1,934
BSIF+MTCD;7x7;11;0,2;linear;100;94,635 $\pm$ 2,011
BSIF+MTCD;7x7;11;0,2;linear;10;94,635 $\pm$ 2,011
BSIF+MTCD;15x15;5;0,8;sigmoid;10;94,479 $\pm$ 1,088
BSIF+MTCD;9x9;11;0,6;rbf;1;94,688 $\pm$ 1,825
BSIF+MTCD;17x17;6;0,6;poly;10;94,167 $\pm$ 1,062
BSIF+MTCD;7x7;11;0,6;rbf;10;94,531 $\pm$ 1,555
BSIF+MTCD;7x7;11;0,6;rbf;100;94,531 $\pm$ 1,555
BSIF+MTCD;15x15;6;0,8;poly;100;93,75 $\pm$ 1,693
BSIF+MTCD;5x5;7;0,2;rbf;100;94,479 $\pm$ 1,708
BSIF+MTCD;5x5;6;0,2;rbf;100;94,583 $\pm$ 1,982
BSIF+MTCD;5x5;7;0,2;rbf;10;94,479 $\pm$ 1,708
BSIF+MTCD;17x17;6;0,8;poly;10;94,115 $\pm$ 1,106
BSIF+MTCD;17x17;9;0,2;sigmoid;10;94,271 $\pm$ 0,84
BSIF+MTCD;5x5;9;N/A;rbf;10;94,479 $\pm$ 1,078
BSIF+MTCD;7x7;11;0,4;rbf;100;94,479 $\pm$ 1,477
BSIF+MTCD;7x7;11;0,4;rbf;10;94,479 $\pm$ 1,477
BSIF+MTCD;17x17;7;0,6;poly;10;94,062 $\pm$ 1,036
BSIF+MTCD;15x15;6;0,8;sigmoid;10;94,323 $\pm$ 0,924
BSIF+MTCD;5x5;10;N/A;linear;100;94,531 $\pm$ 1,321
BSIF+MTCD;5x5;10;0,6;linear;100;94,531 $\pm$ 1,321
BSIF+MTCD;5x5;10;0,8;linear;10;94,531 $\pm$ 1,321
BSIF+MTCD;5x5;10;0,6;linear;10;94,531 $\pm$ 1,321
BSIF+MTCD;5x5;10;0,8;linear;100;94,531 $\pm$ 1,321
BSIF+MTCD;5x5;10;N/A;linear;10;94,531 $\pm$ 1,321
BSIF+MTCD;17x17;6;0,2;sigmoid;100;94,427 $\pm$ 0,901
BSIF+MTCD;15x15;5;0,6;sigmoid;10;94,375 $\pm$ 1,224
BSIF+MTCD;17x17;7;0,8;poly;10;94,01 $\pm$ 1,003
BSIF+MTCD;5x5;10;0,4;linear;100;94,479 $\pm$ 1,201
BSIF+MTCD;5x5;10;0,4;linear;10;94,479 $\pm$ 1,201
BSIF+MTCD;5x5;10;0,2;linear;1;94,375 $\pm$ 1,197
BSIF+MTCD;17x17;7;0,4;poly;10;94,01 $\pm$ 1,135
BSIF+MTCD;13x13;10;0,2;poly;100;94,01 $\pm$ 2,216
BSIF+MTCD;15x15;6;0,6;sigmoid;10;94,167 $\pm$ 0,966
BSIF+MTCD;13x13;12;N/A;rbf;1;94,583 $\pm$ 1,495
BSIF+MTCD;13x13;8;N/A;rbf;1;94,479 $\pm$ 1,37
BSIF+MTCD;15x15;5;0,8;poly;100;93,75 $\pm$ 2,18
BSIF+MTCD;7x7;11;0,2;linear;1;94,323 $\pm$ 2,322
BSIF+MTCD;17x17;7;0,2;poly;10;94,167 $\pm$ 1,01
BSIF+MTCD;13x13;10;0,4;poly;100;94,01 $\pm$ 2,284
BSIF+MTCD;17x17;10;0,2;sigmoid;1;94,271 $\pm$ 0,758
BSIF+MTCD;17x17;8;0,2;poly;10;93,906 $\pm$ 1,227
BSIF+MTCD;7x7;8;0,2;rbf;10;94,115 $\pm$ 1,245
BSIF+MTCD;7x7;8;0,2;rbf;100;94,115 $\pm$ 1,245
BSIF+MTCD;15x15;5;0,6;poly;100;93,698 $\pm$ 2,207
BSIF+MTCD;17x17;11;0,2;sigmoid;1;94,01 $\pm$ 1,491
BSIF+MTCD;15x15;6;0,2;poly;100;93,802 $\pm$ 2,121
BSIF+MTCD;5x5;10;0,4;linear;1;94,271 $\pm$ 1,165
BSIF+MTCD;5x5;10;0,8;linear;1;94,271 $\pm$ 1,288
BSIF+MTCD;5x5;10;N/A;linear;1;94,271 $\pm$ 1,288
BSIF+MTCD;5x5;10;0,6;linear;1;94,271 $\pm$ 1,288
BSIF+MTCD;5x5;11;0,4;linear;100;94,323 $\pm$ 2,212
BSIF+MTCD;5x5;11;0,4;linear;10;94,323 $\pm$ 2,212
BSIF+MTCD;15x15;5;0,4;poly;100;93,75 $\pm$ 2,078
BSIF+MTCD;7x7;10;0,2;rbf;100;94,167 $\pm$ 1,834
BSIF+MTCD;7x7;10;0,2;rbf;10;94,167 $\pm$ 1,834
BSIF+MTCD;7x7;9;0,2;rbf;10;94,167 $\pm$ 1,724
BSIF+MTCD;7x7;9;0,2;rbf;100;94,167 $\pm$ 1,724
BSIF+MTCD;11x11;7;N/A;rbf;1;94,323 $\pm$ 1,708
BSIF+MTCD;17x17;8;0,4;poly;10;93,646 $\pm$ 1,146
BSIF+MTCD;5x5;10;N/A;poly;100;94,115 $\pm$ 0,936
BSIF+MTCD;5x5;10;N/A;poly;10;94,115 $\pm$ 0,936
BSIF+MTCD;13x13;10;0,6;poly;100;93,75 $\pm$ 2,175
BSIF+MTCD;5x5;5;0,2;rbf;1;94,115 $\pm$ 1,519
BSIF+MTCD;9x9;12;0,4;rbf;1;94,271 $\pm$ 2,033
BSIF+MTCD;9x9;12;0,8;rbf;1;94,271 $\pm$ 2,147
BSIF+MTCD;13x13;10;0,8;poly;100;93,698 $\pm$ 2,182
BSIF+MTCD;17x17;11;0,8;sigmoid;100;93,75 $\pm$ 1,774
BSIF+MTCD;5x5;10;N/A;poly;1;94,01 $\pm$ 0,864
BSIF+MTCD;5x5;10;N/A;rbf;100;93,958 $\pm$ 1,112
BSIF+MTCD;15x15;6;0,4;poly;10;93,385 $\pm$ 1,562
BSIF+MTCD;17x17;8;0,6;poly;10;93,542 $\pm$ 0,846
BSIF+MTCD;17x17;8;0,8;poly;10;93,542 $\pm$ 0,846
BSIF+MTCD;15x15;5;0,4;sigmoid;10;93,906 $\pm$ 1,245
BSIF+MTCD;9x9;12;0,6;rbf;1;94,219 $\pm$ 2,116
BSIF+MTCD;17x17;11;0,6;sigmoid;100;93,698 $\pm$ 1,8
BSIF+MTCD;17x17;12;0,2;sigmoid;10;93,438 $\pm$ 0,949
BSIF+MTCD;5x5;11;0,8;linear;10;94,115 $\pm$ 2,317
BSIF+MTCD;5x5;11;0,8;linear;100;94,115 $\pm$ 2,317
BSIF+MTCD;15x15;5;0,2;sigmoid;1;94,01 $\pm$ 0,308
BSIF+MTCD;5x5;10;N/A;rbf;10;93,906 $\pm$ 1,066
BSIF+MTCD;5x5;11;N/A;linear;100;94,115 $\pm$ 2,317
BSIF+MTCD;5x5;11;N/A;linear;10;94,115 $\pm$ 2,317
BSIF+MTCD;17x17;11;0,2;sigmoid;10;93,594 $\pm$ 1,377
BSIF+MTCD;5x5;11;N/A;linear;1;94,115 $\pm$ 2,147
BSIF+MTCD;5x5;11;0,8;linear;1;94,115 $\pm$ 2,147
BSIF+MTCD;5x5;11;0,6;linear;10;94,062 $\pm$ 2,35
BSIF+MTCD;5x5;11;0,6;linear;100;94,062 $\pm$ 2,35
BSIF+MTCD;3x3;5;N/A;rbf;100;93,906 $\pm$ 0,888
BSIF+MTCD;5x5;11;0,6;linear;1;94,062 $\pm$ 2,158
BSIF+MTCD;3x3;5;N/A;poly;10;93,958 $\pm$ 1,031
BSIF+MTCD;3x3;5;N/A;poly;100;93,958 $\pm$ 1,031
BSIF+MTCD;15x15;7;0,8;sigmoid;100;93,385 $\pm$ 1,616
BSIF+MTCD;15x15;6;0,4;sigmoid;10;93,49 $\pm$ 1,086
BSIF+MTCD;7x7;6;0,2;rbf;1;94,01 $\pm$ 2,506
BSIF+MTCD;15x15;6;0,8;poly;10;93,125 $\pm$ 1,51
BSIF+MTCD;15x15;6;0,6;poly;10;93,125 $\pm$ 1,51
BSIF+MTCD;15x15;12;0,4;poly;100;93,125 $\pm$ 2,768
BSIF+MTCD;17x17;5;0,2;poly;10;93,385 $\pm$ 2,162
BSIF+MTCD;17x17;10;0,8;sigmoid;100;93,281 $\pm$ 1,218
BSIF+MTCD;17x17;11;0,4;sigmoid;100;93,542 $\pm$ 1,926
BSIF+MTCD;15x15;7;0,4;sigmoid;100;93,281 $\pm$ 1,676
BSIF+MTCD;15x15;7;0,6;sigmoid;100;93,281 $\pm$ 1,287
BSIF+MTCD;7x7;11;0,2;rbf;100;93,75 $\pm$ 1,863
BSIF+MTCD;7x7;11;0,2;rbf;10;93,75 $\pm$ 1,863
BSIF+MTCD;3x3;5;N/A;rbf;10;93,802 $\pm$ 0,864
BSIF+MTCD;5x5;11;0,4;linear;1;93,958 $\pm$ 2,078
BSIF+MTCD;3x3;5;0,8;linear;10;93,906 $\pm$ 1,408
BSIF+MTCD;3x3;5;N/A;linear;100;93,906 $\pm$ 1,408
BSIF+MTCD;3x3;5;0,8;linear;100;93,906 $\pm$ 1,408
BSIF+MTCD;3x3;5;N/A;linear;10;93,906 $\pm$ 1,408
BSIF+MTCD;11x11;8;N/A;rbf;1;93,854 $\pm$ 1,117
BSIF+MTCD;15x15;8;0,2;poly;10;92,969 $\pm$ 1,877
BSIF+MTCD;13x13;9;0,4;poly;100;93,229 $\pm$ 3,01
BSIF+MTCD;3x3;5;0,6;linear;10;93,854 $\pm$ 1,417
BSIF+MTCD;3x3;5;0,6;linear;100;93,854 $\pm$ 1,417
BSIF+MTCD;5x5;11;0,2;linear;100;93,802 $\pm$ 2,157
BSIF+MTCD;5x5;11;0,2;linear;10;93,802 $\pm$ 2,157
BSIF+MTCD;3x3;5;0,4;linear;100;93,75 $\pm$ 1,35
BSIF+MTCD;5x5;9;0,2;rbf;10;93,438 $\pm$ 1,201
BSIF+MTCD;17x17;8;0,2;sigmoid;100;93,281 $\pm$ 1,003
BSIF+MTCD;17x17;10;0,6;sigmoid;100;93,073 $\pm$ 1,135
BSIF+MTCD;5x5;9;0,6;rbf;100;93,438 $\pm$ 1,424
BSIF+MTCD;5x5;9;0,6;rbf;10;93,438 $\pm$ 1,424
BSIF+MTCD;5x5;9;0,8;rbf;10;93,438 $\pm$ 1,424
BSIF+MTCD;5x5;9;0,8;rbf;100;93,438 $\pm$ 1,424
BSIF+MTCD;5x5;9;0,4;rbf;100;93,438 $\pm$ 1,424
BSIF+MTCD;13x13;9;0,6;poly;100;93,073 $\pm$ 3,035
BSIF+MTCD;3x3;5;0,4;linear;10;93,698 $\pm$ 1,369
BSIF+MTCD;5x5;9;0,2;rbf;100;93,385 $\pm$ 1,253
BSIF+MTCD;15x15;8;0,8;poly;10;92,656 $\pm$ 1,701
BSIF+MTCD;15x15;6;0,2;poly;10;92,969 $\pm$ 2,075
BSIF+MTCD;17x17;5;0,8;poly;10;93,229 $\pm$ 2,237
BSIF+MTCD;13x13;9;0,8;poly;100;93,021 $\pm$ 3,064
BSIF+MTCD;5x5;12;0,6;linear;100;93,854 $\pm$ 2,137
BSIF+MTCD;5x5;12;0,6;linear;10;93,854 $\pm$ 2,137
BSIF+MTCD;5x5;9;0,4;rbf;10;93,385 $\pm$ 1,446
BSIF+MTCD;3x3;5;N/A;linear;1;93,646 $\pm$ 1,305
BSIF+MTCD;3x3;5;0,6;linear;1;93,646 $\pm$ 1,305
BSIF+MTCD;3x3;5;0,8;linear;1;93,646 $\pm$ 1,305
BSIF+MTCD;17x17;5;0,4;poly;10;93,281 $\pm$ 2,25
BSIF+MTCD;15x15;8;0,6;poly;10;92,604 $\pm$ 1,746
BSIF+MTCD;5x5;11;0,2;linear;1;93,75 $\pm$ 1,846
BSIF+MTCD;13x13;9;0,2;poly;100;93,229 $\pm$ 2,641
BSIF+MTCD;15x15;12;0,6;poly;100;92,708 $\pm$ 3,104
BSIF+MTCD;9x9;11;0,2;rbf;1;93,646 $\pm$ 1,67
BSIF+MTCD;13x13;10;0,2;poly;10;93,073 $\pm$ 1,984
BSIF+MTCD;15x15;8;0,4;poly;10;92,708 $\pm$ 1,828
BSIF+MTCD;17x17;5;0,2;sigmoid;100;93,49 $\pm$ 0,825
BSIF+MTCD;15x15;9;0,6;sigmoid;1;93,073 $\pm$ 0,4
BSIF+MTCD;15x15;12;0,8;poly;100;92,656 $\pm$ 3,105
BSIF+MTCD;13x13;10;0,4;poly;10;93,021 $\pm$ 2,227
BSIF+MTCD;15x15;11;0,2;poly;100;92,969 $\pm$ 2,312
BSIF+MTCD;11x11;6;N/A;rbf;1;93,698 $\pm$ 1,135
BSIF+MTCD;15x15;12;0,2;poly;100;92,812 $\pm$ 2,734
BSIF+MTCD;17x17;10;0,4;sigmoid;100;92,812 $\pm$ 1,117
BSIF+MTCD;17x17;10;0,2;sigmoid;10;92,865 $\pm$ 0,614
BSIF+MTCD;17x17;5;0,6;poly;10;93,125 $\pm$ 2,239
BSIF+MTCD;5x5;11;N/A;rbf;10;93,438 $\pm$ 1,708
BSIF+MTCD;5x5;12;0,4;linear;100;93,75 $\pm$ 2,099
BSIF+MTCD;5x5;12;0,4;linear;10;93,75 $\pm$ 2,099
BSIF+MTCD;15x15;9;0,8;sigmoid;1;92,969 $\pm$ 0,308
BSIF+MTCD;5x5;11;N/A;rbf;100;93,385 $\pm$ 1,714
BSIF+MTCD;5x5;12;0,8;linear;100;93,646 $\pm$ 1,957
BSIF+MTCD;5x5;12;N/A;linear;10;93,646 $\pm$ 1,957
BSIF+MTCD;5x5;12;0,8;linear;10;93,646 $\pm$ 1,957
BSIF+MTCD;5x5;12;N/A;linear;100;93,646 $\pm$ 1,957
BSIF+MTCD;9x9;6;0,2;rbf;1;93,438 $\pm$ 1,513
BSIF+MTCD;13x13;10;0,6;poly;10;92,812 $\pm$ 2,227
BSIF+MTCD;13x13;10;0,8;poly;10;92,812 $\pm$ 2,227
BSIF+MTCD;13x13;5;0,4;poly;100;92,969 $\pm$ 2,54
BSIF+MTCD;5x5;12;0,2;linear;100;93,594 $\pm$ 2,096
BSIF+MTCD;5x5;12;0,2;linear;10;93,594 $\pm$ 2,096
BSIF+MTCD;3x3;5;0,2;linear;10;93,333 $\pm$ 1,259
BSIF+MTCD;17x17;9;0,2;sigmoid;100;92,812 $\pm$ 1,424
BSIF+MTCD;15x15;5;0,2;poly;10;92,708 $\pm$ 2,109
BSIF+MTCD;5x5;11;N/A;poly;1;93,281 $\pm$ 1,842
BSIF+MTCD;13x13;5;0,8;poly;100;92,812 $\pm$ 2,637
BSIF+MTCD;13x13;5;0,6;poly;100;92,812 $\pm$ 2,637
BSIF+MTCD;15x15;7;0,2;sigmoid;10;92,76 $\pm$ 1,173
BSIF+MTCD;3x3;5;0,4;linear;1;93,333 $\pm$ 1,451
BSIF+MTCD;15x15;9;0,4;sigmoid;1;92,656 $\pm$ 0,631
BSIF+MTCD;15x15;5;0,4;poly;10;92,448 $\pm$ 2,354
BSIF+MTCD;15x15;11;0,4;poly;100;92,448 $\pm$ 2,702
BSIF+MTCD;3x3;5;N/A;poly;1;93,177 $\pm$ 1,086
BSIF+MTCD;3x3;6;N/A;linear;10;93,229 $\pm$ 1,219
BSIF+MTCD;3x3;6;0,8;linear;100;93,229 $\pm$ 1,219
BSIF+MTCD;3x3;6;N/A;linear;100;93,229 $\pm$ 1,219
BSIF+MTCD;3x3;6;0,8;linear;10;93,229 $\pm$ 1,219
BSIF+MTCD;3x3;6;0,6;linear;10;93,229 $\pm$ 1,219
BSIF+MTCD;3x3;6;0,6;linear;100;93,229 $\pm$ 1,219
BSIF+MTCD;5x5;12;N/A;rbf;100;93,229 $\pm$ 1,624
BSIF+MTCD;15x15;6;0,2;sigmoid;1;92,917 $\pm$ 0,39
BSIF+MTCD;17x17;12;0,2;sigmoid;100;92,396 $\pm$ 1,183
BSIF+MTCD;15x15;5;0,6;poly;10;92,344 $\pm$ 2,427
BSIF+MTCD;11x11;5;N/A;rbf;1;93,438 $\pm$ 2,054
BSIF+MTCD;15x15;5;0,8;poly;10;92,344 $\pm$ 2,427
BSIF+MTCD;15x15;11;0,6;poly;100;92,292 $\pm$ 2,935
BSIF+MTCD;3x3;5;0,2;linear;100;93,073 $\pm$ 1,321
BSIF+MTCD;5x5;11;N/A;poly;10;93,021 $\pm$ 2,023
BSIF+MTCD;5x5;11;N/A;poly;100;93,021 $\pm$ 2,023
BSIF+MTCD;15x15;5;0,2;sigmoid;10;92,76 $\pm$ 0,771
BSIF+MTCD;13x13;5;0,2;poly;100;92,604 $\pm$ 2,502
BSIF+MTCD;13x13;11;0,2;poly;100;92,656 $\pm$ 1,623
BSIF+MTCD;15x15;11;0,8;poly;100;92,188 $\pm$ 2,926
BSIF+MTCD;15x15;9;0,8;sigmoid;10;92,083 $\pm$ 0,531
BSIF+MTCD;17x17;11;N/A;sigmoid;100;92,76 $\pm$ 1,758
BSIF+MTCD;13x13;8;0,6;poly;100;92,135 $\pm$ 2,274
BSIF+MTCD;15x15;5;0,8;sigmoid;100;92,708 $\pm$ 1,915
BSIF+MTCD;9x9;12;0,2;rbf;1;92,917 $\pm$ 2,407
BSIF+MTCD;5x5;10;0,4;rbf;10;92,552 $\pm$ 1,776
BSIF+MTCD;5x5;10;0,4;rbf;100;92,552 $\pm$ 1,776
BSIF+MTCD;13x13;8;0,8;poly;100;92,083 $\pm$ 2,263
BSIF+MTCD;13x13;8;0,4;poly;100;92,031 $\pm$ 2,167
BSIF+MTCD;13x13;7;0,2;poly;100;92,656 $\pm$ 2,298
BSIF+MTCD;15x15;12;0,4;poly;10;91,823 $\pm$ 2,661
BSIF+MTCD;9x9;10;N/A;rbf;1;93,125 $\pm$ 2,244
BSIF+MTCD;5x5;7;0,4;rbf;1;92,917 $\pm$ 2,13
BSIF+MTCD;5x5;12;0,6;linear;1;93,125 $\pm$ 1,875
BSIF+MTCD;7x7;7;0,6;rbf;1;93,125 $\pm$ 2,581
BSIF+MTCD;5x5;12;0,8;linear;1;93,073 $\pm$ 1,788
BSIF+MTCD;5x5;12;N/A;linear;1;93,073 $\pm$ 1,788
BSIF+MTCD;5x5;10;0,2;rbf;10;92,448 $\pm$ 1,61
BSIF+MTCD;5x5;10;0,2;rbf;100;92,448 $\pm$ 1,61
BSIF+MTCD;13x13;11;0,4;poly;100;92,5 $\pm$ 1,39
BSIF+MTCD;7x7;7;0,8;rbf;1;93,073 $\pm$ 2,765
BSIF+MTCD;5x5;12;0,4;linear;1;93,073 $\pm$ 1,866
BSIF+MTCD;3x3;6;0,4;linear;10;92,865 $\pm$ 1,262
BSIF+MTCD;3x3;6;0,4;linear;100;92,865 $\pm$ 1,262
BSIF+MTCD;5x5;7;0,6;rbf;1;92,812 $\pm$ 2,27
BSIF+MTCD;13x13;7;0,4;poly;100;92,5 $\pm$ 2,478
BSIF+MTCD;5x5;10;0,8;rbf;10;92,448 $\pm$ 1,836
BSIF+MTCD;5x5;10;0,6;rbf;100;92,448 $\pm$ 1,836
BSIF+MTCD;5x5;10;0,6;rbf;10;92,448 $\pm$ 1,836
BSIF+MTCD;5x5;10;0,8;rbf;100;92,448 $\pm$ 1,836
BSIF+MTCD;5x5;6;0,8;rbf;1;92,76 $\pm$ 2,049
BSIF+MTCD;5x5;12;0,2;linear;1;92,917 $\pm$ 2,339
BSIF+MTCD;5x5;7;0,8;rbf;1;92,76 $\pm$ 2,226
BSIF+MTCD;15x15;9;0,6;sigmoid;10;91,771 $\pm$ 0,616
BSIF+MTCD;13x13;11;0,6;poly;100;92,344 $\pm$ 1,236
BSIF+MTCD;13x13;7;0,8;poly;100;92,396 $\pm$ 2,554
BSIF+MTCD;13x13;5;0,4;poly;10;91,771 $\pm$ 3,141
BSIF+MTCD;15x15;8;0,8;sigmoid;1;92,135 $\pm$ 1,035
BSIF+MTCD;15x15;11;0,4;poly;10;91,875 $\pm$ 2,598
BSIF+MTCD;5x5;6;0,6;rbf;1;92,708 $\pm$ 2,119
BSIF+MTCD;15x15;6;0,8;sigmoid;100;92,292 $\pm$ 2,025
BSIF+MTCD;13x13;6;0,4;poly;100;92,135 $\pm$ 2,742
BSIF+MTCD;13x13;9;0,4;poly;10;91,927 $\pm$ 2,386
BSIF+MTCD;7x7;7;0,4;rbf;1;92,969 $\pm$ 2,641
BSIF+MTCD;5x5;12;N/A;rbf;10;92,76 $\pm$ 1,871
BSIF+MTCD;17x17;11;0,2;sigmoid;100;92,083 $\pm$ 1,774
BSIF+MTCD;13x13;5;0,6;poly;10;91,615 $\pm$ 3,137
BSIF+MTCD;13x13;5;0,8;poly;10;91,615 $\pm$ 3,137
BSIF+MTCD;15x15;8;0,6;sigmoid;1;92,031 $\pm$ 0,992
BSIF+MTCD;15x15;12;0,6;poly;10;91,458 $\pm$ 2,728
BSIF+MTCD;13x13;6;0,8;poly;100;92,031 $\pm$ 2,797
BSIF+MTCD;3x3;5;0,2;linear;1;92,656 $\pm$ 1,003
BSIF+MTCD;15x15;12;0,2;poly;10;91,51 $\pm$ 2,944
BSIF+MTCD;15x15;6;0,6;sigmoid;100;92,188 $\pm$ 2,033
BSIF+MTCD;15x15;12;0,8;poly;10;91,406 $\pm$ 2,726
BSIF+MTCD;7x7;10;0,8;rbf;1;92,708 $\pm$ 2,619
BSIF+MTCD;13x13;11;0,8;poly;100;92,188 $\pm$ 1,322
BSIF+MTCD;15x15;11;0,2;poly;10;91,667 $\pm$ 2,517
BSIF+MTCD;15x15;5;0,6;sigmoid;100;92,344 $\pm$ 2,368
BSIF+MTCD;13x13;9;0,2;poly;10;92,083 $\pm$ 2,315
BSIF+MTCD;13x13;7;0,6;poly;100;92,292 $\pm$ 2,461
BSIF+MTCD;7x7;10;0,6;rbf;1;92,656 $\pm$ 2,595
BSIF+MTCD;13x13;6;0,6;poly;100;91,979 $\pm$ 2,816
BSIF+MTCD;15x15;11;0,6;poly;10;91,667 $\pm$ 2,807
BSIF+MTCD;13x13;6;0,2;poly;100;92,031 $\pm$ 2,404
BSIF+MTCD;5x5;6;0,4;rbf;1;92,552 $\pm$ 2,207
BSIF+MTCD;15x15;11;0,8;poly;10;91,615 $\pm$ 2,804
BSIF+MTCD;13x13;8;0,2;poly;100;91,615 $\pm$ 2,106
BSIF+MTCD;13x13;11;0,4;poly;10;91,979 $\pm$ 1,506
BSIF+MTCD;3x3;6;N/A;poly;100;92,5 $\pm$ 1,66
BSIF+MTCD;3x3;6;N/A;poly;10;92,5 $\pm$ 1,66
BSIF+MTCD;13x13;9;0,6;poly;10;91,719 $\pm$ 2,475
BSIF+MTCD;13x13;9;0,8;poly;10;91,719 $\pm$ 2,475
BSIF+MTCD;9x9;9;N/A;rbf;1;92,604 $\pm$ 2,001
BSIF+MTCD;7x7;10;0,4;rbf;1;92,5 $\pm$ 2,513
BSIF+MTCD;7x7;9;0,8;rbf;1;92,396 $\pm$ 1,843
BSIF+MTCD;15x15;6;0,4;sigmoid;100;91,875 $\pm$ 1,993
BSIF+MTCD;11x11;12;N/A;rbf;1;92,656 $\pm$ 2,127
BSIF+MTCD;15x15;8;0,4;sigmoid;1;91,667 $\pm$ 0,722
BSIF+MTCD;7x7;9;0,6;rbf;1;92,344 $\pm$ 1,794
BSIF+MTCD;13x13;7;0,4;poly;10;91,927 $\pm$ 2,462
BSIF+MTCD;15x15;9;0,4;sigmoid;10;91,354 $\pm$ 0,667
BSIF+MTCD;7x7;8;0,8;rbf;1;92,135 $\pm$ 2,216
BSIF+MTCD;13x13;5;0,2;poly;10;91,458 $\pm$ 3,17
BSIF+MTCD;7x7;8;0,6;rbf;1;92,135 $\pm$ 2,096
BSIF+MTCD;13x13;7;0,8;poly;10;91,823 $\pm$ 2,612
BSIF+MTCD;13x13;6;0,4;poly;10;91,25 $\pm$ 2,92
BSIF+MTCD;13x13;7;0,6;poly;10;91,823 $\pm$ 2,612
BSIF+MTCD;13x13;7;0,2;poly;10;91,823 $\pm$ 2,331
BSIF+MTCD;13x13;11;0,8;poly;10;91,667 $\pm$ 1,342
BSIF+MTCD;13x13;11;0,6;poly;10;91,667 $\pm$ 1,342
BSIF+MTCD;7x7;8;0,4;rbf;1;91,979 $\pm$ 2,27
BSIF+MTCD;7x7;9;0,4;rbf;1;92,188 $\pm$ 1,759
BSIF+MTCD;13x13;8;0,4;poly;10;91,146 $\pm$ 2,303
BSIF+MTCD;15x15;5;0,4;sigmoid;100;91,823 $\pm$ 2,475
BSIF+MTCD;13x13;6;0,8;poly;10;91,094 $\pm$ 3,01
BSIF+MTCD;13x13;6;0,2;poly;10;91,25 $\pm$ 2,334
BSIF+MTCD;13x13;6;0,6;poly;10;91,094 $\pm$ 3,006
BSIF+MTCD;5x5;7;0,2;rbf;1;92,083 $\pm$ 2,552
BSIF+MTCD;13x13;8;0,6;poly;10;91,042 $\pm$ 2,425
BSIF+MTCD;11x11;9;0,2;poly;100;91,562 $\pm$ 2,359
BSIF+MTCD;13x13;11;0,2;poly;10;91,562 $\pm$ 1,99
BSIF+MTCD;17x17;10;0,2;sigmoid;100;91,302 $\pm$ 0,913
BSIF+MTCD;7x7;7;0,2;rbf;1;92,188 $\pm$ 2,294
BSIF+MTCD;5x5;6;0,2;rbf;1;92,031 $\pm$ 2,382
BSIF+MTCD;7x7;11;0,6;rbf;1;91,771 $\pm$ 1,849
BSIF+MTCD;13x13;8;0,8;poly;10;90,938 $\pm$ 2,322
BSIF+MTCD;15x15;7;0,2;sigmoid;100;91,354 $\pm$ 1,683
BSIF+MTCD;17x17;10;N/A;sigmoid;100;91,25 $\pm$ 1,188
BSIF+MTCD;7x7;11;0,8;rbf;1;91,719 $\pm$ 1,794
BSIF+MTCD;7x7;10;0,2;rbf;1;91,979 $\pm$ 2,537
BSIF+MTCD;11x11;9;0,4;poly;100;91,302 $\pm$ 2,57
BSIF+MTCD;3x3;6;N/A;rbf;100;91,771 $\pm$ 1,237
BSIF+MTCD;5x5;12;N/A;poly;100;92,031 $\pm$ 2,57
BSIF+MTCD;5x5;12;N/A;poly;10;92,031 $\pm$ 2,57
BSIF+MTCD;11x11;9;0,6;poly;100;91,198 $\pm$ 2,373
BSIF+MTCD;3x3;6;N/A;poly;1;91,875 $\pm$ 1,276
BSIF+MTCD;11x11;9;0,8;poly;100;91,198 $\pm$ 2,475
BSIF+MTCD;13x13;8;0,2;poly;10;91,146 $\pm$ 1,957
BSIF+MTCD;13x13;6;0,8;sigmoid;1;90,938 $\pm$ 0,429
BSIF+MTCD;9x9;5;N/A;rbf;1;91,771 $\pm$ 1,462
BSIF+MTCD;3x3;6;N/A;rbf;10;91,667 $\pm$ 1,169
BSIF+MTCD;5x5;11;0,8;rbf;10;91,615 $\pm$ 2,226
